        0.17   0.00647206 -0.000336259
        0.18   0.00646859 -0.000357264
        0.19   0.00646491 -0.000378483
         0.2   0.00646102 -0.000399927
        0.21   0.00645691 -0.000421605
        0.22   0.00645259 -0.000443528
        0.23   0.00644804 -0.000465706
        0.24   0.00644327 -0.000488149
        0.25   0.00643828 -0.000510866
        0.26   0.00643306 -0.000533867
        0.27    0.0064276  -0.00055716
        0.28   0.00642191 -0.000580755
        0.29   0.00641599  -0.00060466
         0.3   0.00640982 -0.000628883
        0.31   0.00640341 -0.000653432
        0.32   0.00639675 -0.000678314
        0.33   0.00638984 -0.000703537
        0.34   0.00638268 -0.000729108
        0.35   0.00637526 -0.000755034
        0.36   0.00636758  -0.00078132
        0.37   0.00635964 -0.000807973
        0.38   0.00635142 -0.000834997
        0.39   0.00634294 -0.000862399
         0.4   0.00633417 -0.000890183
        0.41   0.00632513 -0.000918353
        0.42   0.00631581 -0.000946913
        0.43   0.00630619 -0.000975867
        0.44   0.00629629  -0.00100522
        0.45   0.00628609  -0.00103497
        0.46   0.00627559  -0.00106512
        0.47   0.00626479  -0.00109568
        0.48   0.00625368  -0.00112664
        0.49   0.00624225    -0.001158
         0.5   0.00623052  -0.00118978
        0.51   0.00621846  -0.00122196
        0.52   0.00620608  -0.00125454
        0.53   0.00619337  -0.00128753
        0.54   0.00618033  -0.00132092
        0.55   0.00616695  -0.00135471
        0.56   0.00615323  -0.00138891
        0.57   0.00613917  -0.00142349
        0.58   0.00612476  -0.00145847
        0.59      0.00611  -0.00149384
         0.6   0.00609489  -0.00152959
        0.61   0.00607941  -0.00156571
        0.62   0.00606357  -0.00160221
        0.63   0.00604737  -0.00163908
        0.64   0.00603079   -0.0016763
        0.65   0.00601384  -0.00171388
        0.66   0.00599651   -0.0017518
        0.67    0.0059788  -0.00179005
        0.68   0.00596071  -0.00182863
        0.69   0.00594223  -0.00186753
         0.7   0.00592336  -0.00190674
        0.71    0.0059041  -0.00194624
        0.72   0.00588444  -0.00198602
        0.73   0.00586438  -0.00202608
        0.74   0.00584391   -0.0020664
        0.75   0.00582305  -0.00210697
        0.76   0.00580177  -0.00214777
        0.77   0.00578009   -0.0021888
        0.78     0.005758  -0.00223003
        0.79   0.00573549  -0.00227145
         0.8   0.00571257  -0.00231305
        0.81   0.00568923  -0.00235481
        0.82   0.00566547  -0.00239671
        0.83    0.0056413  -0.00243874
        0.84    0.0056167  -0.00248088
        0.85   0.00559168  -0.00252311
        0.86   0.00556624  -0.00256541
        0.87   0.00554037  -0.00260777
        0.88   0.00551408  -0.00265016
        0.89   0.00548737  -0.00269257
         0.9   0.00546023  -0.00273497
        0.91   0.00543267  -0.00277734
        0.92   0.00540468  -0.00281967
        0.93   0.00537627  -0.00286194
        0.94   0.00534744  -0.00290411
        0.95   0.00531819  -0.00294617
        0.96   0.00528852  -0.00298809
